START,END,DEVICEID,SIMSERIAL,TODAY,OFFICER_ONE:LOGO,OFFICER_ONE:RECORDER,OFFICER_ONE:OTHER_RECORDER,DISTRICT,PROP:PROPERTY,PROP:NOT_PASTORAL_NAME2,GROUP_SITE:SITE,GROUP_SITE:SITE_TEXT,GROUP_SITE:SITE_FINAL,GPS_SELECT,GPS1:Latitude,GPS1:Longitude,GPS1:Altitude,GPS1:Accuracy,GPS2:GPS2_LAT2,GPS2:GPS2_LONG2,GROUP_SITE_DESC:PADDOCK_NAME,GROUP_SITE_DESC:REASON_SITE,GROUP_SITE_DESC:SITE_DESC,GROUP_SITE_DESC:SITE_DESC_OTHER,SITE_ESTABLISHMENT:GROUP_SOIL:LANDSCAPE_POS,SITE_ESTABLISHMENT:GROUP_SOIL:SOIL_COLOR,SITE_ESTABLISHMENT:GROUP_LAND_SYSTEM:LAND_SYSTEM,SITE_ESTABLISHMENT:GROUP_LAND_SYSTEM:LAND_SYSTEM_OTHER,SITE_ESTABLISHMENT:GROUP_LAND_SYSTEM:LAND_SYSTEM1,SITE_ESTABLISHMENT:GROUP_LS:LS_SOURCE,SITE_ESTABLISHMENT:GROUP_LS:LS_DESC,SITE_ESTABLISHMENT:GROUP_LS:LS_SOURCE_NOTE,SITE_ESTABLISHMENT:GROUP_LS:LAND_SYS_CONSIST,SITE_ESTABLISHMENT:ALT_LAND_SYS,SITE_ESTABLISHMENT:GROUP_ALT_LS:ALT_LS_SOURCE,SITE_ESTABLISHMENT:GROUP_ALT_LS:ALT_LS_DESC,SITE_ESTABLISHMENT:GROUP_ALT_LS:ALT_LS_SOURCE_NOTE,SITE_ESTABLISHMENT:ESTAB_GROUP_TRACK:DIRECTION_TRACK,SITE_ESTABLISHMENT:ESTAB_GROUP_TRACK:DIST_TRACK,SITE_ESTABLISHMENT:ESTAB_GROUP_INFRA:ESTAB_INFRA,SITE_ESTABLISHMENT:ESTAB_GROUP_INFRA:ESTAB_OTHER_INFRA,SITE_ESTABLISHMENT:ESTAB_GROUP_INFRA:EST_INFRA_FINAL,SITE_ESTABLISHMENT:ESTAB_GROUP_INFRA:GROUP_INFRA_DIST:ESTAB_INFRA_DIST,GROUP_WATER:WATER_TYPE,GROUP_WATER:WATER_OTHER,GROUP_WATER:WATER_FINAL,GROUP_WATER:GROUP_WATER_DIST:NEAR_WATER_NAME,GROUP_WATER:GROUP_WATER_DIST:DIRECTION_WATER,GROUP_WATER:GROUP_WATER_DIST:DIST_NEAR_WATER,GROUP_INFRA:INFRA,GROUP_INFRA:OTHER_INFRA,GROUP_INFRA:INFRA_FINAL,GROUP_INFRA:GROUP_OTHER_INFRA_DIST:INFRA_DIST,GROUP_INFRA:GROUP_OTHER_INFRA_DIST:INFRA_COMMENT,SITE_REVISIT:SEASON_COND,SITE_REVISIT:ATM_COND,SOIL_REVISIT:SURF_CRACK,SOIL_REVISIT:SOIL_MOIST,SOIL_REVISIT:ERODIBLE_SOIL,DISTURBANCE,GROUP_PHOTOS:DEST1,GROUP_PHOTOS:DEST2,GROUP_PHOTOS:DEST3,GROUP_PHOTOS:DEST4,GROUP_PHOTOS:DEST5,GROUP_PHOTOS:DEST6,GROUP_PHOTOS:DEST7,GROUP_PHOTOS:DEST8,GROUP_PHOTOS:GROUP_DEST1_PHOTO:DEST1_PHOTO1,GROUP_PHOTOS:GROUP_DEST1_PHOTO:DEST1_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST1_PHOTO:DEST1_PHOTO2,GROUP_PHOTOS:GROUP_DEST1_PHOTO:DEST1_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST1_PHOTO:DEST1_PHOTO3,GROUP_PHOTOS:GROUP_DEST1_PHOTO:DEST1_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST2_PHOTO:DEST2_PHOTO1,GROUP_PHOTOS:GROUP_DEST2_PHOTO:DEST2_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST2_PHOTO:DEST2_PHOTO2,GROUP_PHOTOS:GROUP_DEST2_PHOTO:DEST2_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST2_PHOTO:DEST2_PHOTO3,GROUP_PHOTOS:GROUP_DEST2_PHOTO:DEST2_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST3_PHOTO:DEST3_PHOTO1,GROUP_PHOTOS:GROUP_DEST3_PHOTO:DEST3_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST3_PHOTO:DEST3_PHOTO2,GROUP_PHOTOS:GROUP_DEST3_PHOTO:DEST3_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST3_PHOTO:DEST3_PHOTO3,GROUP_PHOTOS:GROUP_DEST3_PHOTO:DEST3_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST4_PHOTO:DEST4_PHOTO1,GROUP_PHOTOS:GROUP_DEST4_PHOTO:DEST4_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST4_PHOTO:DEST4_PHOTO2,GROUP_PHOTOS:GROUP_DEST4_PHOTO:DEST4_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST4_PHOTO:DEST4_PHOTO3,GROUP_PHOTOS:GROUP_DEST4_PHOTO:DEST4_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST5_PHOTO:DEST5_PHOTO1,GROUP_PHOTOS:GROUP_DEST5_PHOTO:DEST5_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST5_PHOTO:DEST5_PHOTO2,GROUP_PHOTOS:GROUP_DEST5_PHOTO:DEST5_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST5_PHOTO:DEST5_PHOTO3,GROUP_PHOTOS:GROUP_DEST5_PHOTO:DEST5_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST6_PHOTO:DEST6_PHOTO1,GROUP_PHOTOS:GROUP_DEST6_PHOTO:DEST6_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST6_PHOTO:DEST6_PHOTO2,GROUP_PHOTOS:GROUP_DEST6_PHOTO:DEST6_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST6_PHOTO:DEST6_PHOTO3,GROUP_PHOTOS:GROUP_DEST6_PHOTO:DEST6_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST7_PHOTO:DEST7_PHOTO1,GROUP_PHOTOS:GROUP_DEST7_PHOTO:DEST7_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST7_PHOTO:DEST7_PHOTO2,GROUP_PHOTOS:GROUP_DEST7_PHOTO:DEST7_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST7_PHOTO:DEST7_PHOTO3,GROUP_PHOTOS:GROUP_DEST7_PHOTO:DEST7_PHOTO3_BEARING,GROUP_PHOTOS:GROUP_DEST8_PHOTO:DEST8_PHOTO1,GROUP_PHOTOS:GROUP_DEST8_PHOTO:DEST8_PHOTO1_BEARING,GROUP_PHOTOS:GROUP_DEST8_PHOTO:DEST8_PHOTO2,GROUP_PHOTOS:GROUP_DEST8_PHOTO:DEST8_PHOTO2_BEARING,GROUP_PHOTOS:GROUP_DEST8_PHOTO:DEST8_PHOTO3,GROUP_PHOTOS:GROUP_DEST8_PHOTO:DEST8_PHOTO3_BEARING,GROUP_FERAL:FERAL,GROUP_FERAL:FERAL1,GROUP_FERAL:FERAL2,GROUP_FERAL:FERAL3,GROUP_FERAL:FERAL4,GROUP_FERAL:FERAL5,GROUP_FERAL:FERAL6,GROUP_FERAL:FERAL_OTHER,GROUP_FERAL:FERAL1_EVID,GROUP_FERAL:FERAL2_EVID,GROUP_FERAL:FERAL3_EVID,GROUP_FERAL:FERAL4_EVID,GROUP_FERAL:FERAL5_EVID,GROUP_FERAL:FERAL6_EVID,GROUP_FERAL:FERAL_OTHER_EVID,CLEARING:CLEAR_AGE,CLEARING:CLEAR_TYPE,CLEARING:PDK_NAME,CLEARING:LAND_USE,CLEARING:LU_OTHER,DIST_COMMENTS:CYCLONE_COMMENT,DIST_COMMENTS:DIEBACK_COMMENT,FIRE:NORTH_FF,FIRE:NORTH_FI,FIRE:SOUTH_FF,FIRE:SOUTH_FI,WEEDS:GROUP_WEED1:WEED1,WEEDS:GROUP_WEED1:WEED1_OTHER,WEEDS:GROUP_WEED1:GROUP_WEEDS1_SIZE:SPECIES_SIZE1,WEEDS:GROUP_WEED1:GROUP_WEEDS1_SIZE:MEDIA_WEEDS,WEEDS:GROUP_WEED1:GROUP_WEEDS1_SIZE:SPECIES_DENSITY1,WEEDS:GROUP_WEED1:GROUP_WEEDS1_SIZE:WEED1_COMMENT,WEEDS:GROUP_WEED2:WEED2,WEEDS:GROUP_WEED2:WEED2_OTHER,WEEDS:GROUP_WEED2:GROUP_WEEDS2_SIZE:SPECIES_SIZE2,WEEDS:GROUP_WEED2:GROUP_WEEDS2_SIZE:MEDIA_WEEDS,WEEDS:GROUP_WEED2:GROUP_WEEDS2_SIZE:SPECIES_DENSITY2,WEEDS:GROUP_WEED2:GROUP_WEEDS2_SIZE:WEED2_COMMENT,WEEDS:GROUP_WEED3:WEED3,WEEDS:GROUP_WEED3:WEED3_OTHER,WEEDS:GROUP_WEED3:GROUP_WEEDS3_SIZE:SPECIES_SIZE3,WEEDS:GROUP_WEED3:GROUP_WEEDS3_SIZE:MEDIA_WEEDS,WEEDS:GROUP_WEED3:GROUP_WEEDS3_SIZE:SPECIES_DENSITY3,WEEDS:GROUP_WEED3:GROUP_WEEDS3_SIZE:WEED3_COMMENT,DISTURBANCE_EROSION:EROSION_TYPE,DISTURBANCE_EROSION:GROUP_SCALDING:SCALDING_SEVERITY,DISTURBANCE_EROSION:GROUP_SCALDING:SCALDING_STABILITY,DISTURBANCE_EROSION:GROUP_SCALDING:WINDSHEETING_SEVERITY,DISTURBANCE_EROSION:GROUP_SCALDING:WINDSHEETING_STABILITY,DISTURBANCE_EROSION:GROUP_SCALDING:WATERSHEETING_SEVERITY,DISTURBANCE_EROSION:GROUP_SCALDING:WATERSHEETING_STABILITY,DISTURBANCE_EROSION:GROUP_SCALDING:RILLING_SEVERITY,DISTURBANCE_EROSION:GROUP_SCALDING:RILLING_STABILITY,DISTURBANCE_EROSION:GROUP_SCALDING:GULLYING_SEVERITY,DISTURBANCE_EROSION:GROUP_SCALDING:GULLYING_STABILITY,DISTURBANCE_EROSION:GROUP_SCALDING:EROSION_COMMENTS,CATTLE:CATTLE_PAD,CATTLE:CATTLE_TRAMP,GROUP_CONTITION:GREENESS,GROUP_CONTITION:GREENESS_COMMENT,GROUP_CONTITION:ABUNDANCE,GROUP_CONTITION:ABUNDANCE_COMMENT,GROUP_CONTITION:PAST_UTIL_PROP,GROUP_CONTITION:PAST_UTIL_COMMENT,CONDITION:CONDITION_SCORE,CONDITION:VISIT_NOTES,CONDITION:DEV_NOTE,GPS3:Latitude,GPS3:Longitude,GPS3:Altitude,GPS3:Accuracy,GPS4:GPS4_LAT,GPS4:GPS4_LONG,TO_DO_LIST:OTHER_SPECIES,meta:instanceID,meta:instanceName
2021-03-04T12:36:00.849+09:30,2021-03-04T15:28:17.058+09:30,collect:GUMTrNFGjSO95gJG,,3/4/2021,,Chris_Obst,,Non_Pastoral,NP_prop_new,,NP_existing,HSF01A,HSF01A,now_device,-12.4689593,131.0309338,106.1421102,4.551,,,,,other,Native pine forest with herb dominated understorey,,,,,,,,,,,,,,,,,,,,,,,,,,track-road,,track-road,300,,recent_rainfall,heavy_cloud,absent_crack,mosit_soil,yes,weeds,weeds,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pig,rabbit,,,,,,scat,scat,,,,,,,,,,,,,,,,,Andropogon_gayanus,,5,,3,,,,,,,,,,,,,,,,,,,,,,,,,,absent,absent,green,,sparse,,no_grazing,,A,Good condition. No grazing.,,,,,,,,,uuid:38e80a81-c98c-43e0-a0b6-e5779768c08d,Integrated_Site_HSF01A_2021-03-04
2021-03-11T13:38:00.073+09:30,2021-03-11T13:40:21.841+09:30,collect:J4uqGTakDrlzIXQJ,,3/11/2021,,Chris_Obst,,Barkly,Banka_Banka_East,,BKE23A,,BKE23A,later_gps,,,,,,,,,Tussock_grassland,,,,,,,,,,,,,,,,,,,,,bore,,bore,Yup,north,3,,,,,,several_months_since_rain,patchy_cloud,coarse_crack,mosit_soil,yes,fire clearing  ice poo bic trip tap eight,fire,clearing,ice ,poo,bic,trip,tap,eight,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,278.746,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,11.2,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,11.32,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST2_PHOTO%3ADEST2_PHOTO1,277.822,,,,,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,3333.3,,,,,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,4444.1,,,,,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,555.1,,,,,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,6666.1,,,,,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,77777.111,,,,,https://pgb-bas14.nt.gov.au:8443/ODKAggregate/view/binaryData?blobKey=RMB_INTEGRATED_SITE%5B%40version%3Dnull+and+%40uiVersion%3Dnull%5D%2Fdata%5B%40key%3Duuid%3A6251e602-cc42-4054-9c6a-5ed252871f2a%5D%2FGROUP_PHOTOS%3AGROUP_DEST1_PHOTO%3ADEST1_PHOTO1,888.1,,,,,,,,,,,,,,,,,,,,recent,full_felling,,,,,,,,1_2,cool,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,present,absent,dry,,moderately_abundant,Blah blah,no_grazing,,B,Cfhchgcygcgy test,,,,,,-13.12345,130.1125345,,uuid:6251e602-cc42-4054-9c6a-5ed252871f2a,Integrated_Site_BKE23A_2021-03-11
